order_id,order_item_id,sku,price,quantity
14438,2,SKU645,,2
7392,1, sku-3 ,999.99,
10591,3,SKU519, 100 ,one
5777,1,,999.99,
15880,4,  SKU322  ,2925,2
9711,2, sku-368 ,1951,2
7468,2,  SKU902  ,free,2
5504,1,,999.99,
5179,4,,free,
9417,2,,3238,2
11176,2, sku-228 ,1546,1
4629,3, sku-877 ,free,one
2988,2,SKU703, 100 ,2
13945,2, sku-1054 ,4492,2
19956,2,SKU_268,3256,one
14078,4,SKU_158,999.99,1
14647,3,  SKU733  ,,2
15287,3, sku-522 ,4783,
8216,2,SKU_1139,999.99,2
3168,2,  SKU465  ,2293,1
2227,1,,2820,1
14153,4, sku-509 ,3191,one
584,1, sku-630 ,free,
3843,2,SKU_814, 100 ,1
12181,1, sku-496 ,,one
16413,1,SKU335, 100 ,
12944,3,SKU202,778,2
599,3,SKU_752,,one
10988,1,,2398,
10149,3,  SKU421  ,4860,
19716,3,SKU763,,2
1182,2, sku-616 ,free,one
14524,3,,free,2
5196,1,  SKU398  ,,2
10807,3,  SKU973  ,,1
10280,2,,free,2
14697,3, sku-69 ,free,
3572,3,  SKU275  ,2860,2
12457,3,,999.99,
7565,2, sku-175 ,,one
16241,4, sku-439 ,999.99,2
277,2,,2611,1
19376,2,  SKU1015  ,1911,2
6168,1,SKU_449,,1
3537,3,SKU88,3700,
9109,4,  SKU1194  ,3367,
14860,1,,,1
5612,1,SKU_833,227,1
6674,4,  SKU1188  ,free,one
12414,1,,1021,2
19430,1,  SKU528  , 100 ,2
9043,1, sku-226 , 100 ,one
117,1, sku-405 ,831,2
452,4,SKU_901,,one
4724,3,SKU_984,free,
18814,2, sku-754 , 100 ,
5610,2,,,one
905,2,SKU156,1096,one
11009,4,SKU_638,free,one
13692,1,,672,2
8592,1, sku-344 ,999.99,1
4715,2, sku-199 ,3456,one
15684,4,,1856,2
2610,1,  SKU604  ,free,
4807,3,SKU164,free,
10594,1,SKU379,999.99,1
19965,4,, 100 ,1
13212,1,SKU505, 100 ,one
2251,4,,free,
17650,2,, 100 ,2
396,3,SKU176,,2
5501,2,  SKU763  ,3206,2
19728,1,  SKU324  ,,2
9733,2,SKU555,3807,1
2396,1,SKU_712,free,2
13568,2,,1575,one
3255,2,  SKU725  ,999.99,one
8508,2,,3202,2
6912,3,  SKU1000  , 100 ,one
11266,2,SKU1153, 100 ,1
6699,2,  SKU88  ,655,2
19721,1,,61,one
932,3,SKU_574, 100 ,
6394,1,SKU_556,1495,
9009,2, sku-139 ,1169,2
3680,2, sku-704 ,1464,2
16598,1,SKU126,free,
11205,3,  SKU934  ,999.99,1
6428,2, sku-183 ,1080,one
6655,2,,421,2
11012,2,SKU_1078,,1
7490,1,SKU433,999.99,1
16506,1, sku-60 , 100 ,one
8023,1,,4503,one
2103,1,SKU1075, 100 ,1
19037,2,SKU_735, 100 ,2
6886,1, sku-442 ,3881,one
9086,3,SKU_444,free,2
8761,3,SKU_1037,4216,1
14727,2,  SKU884  ,,2
14444,3,SKU521, 100 ,2
14655,1,  SKU361  ,178,2
11148,4,SKU1158,4985,
17784,2, sku-642 , 100 ,one
18881,2,,999.99,2
12586,4,SKU1130,,2
3179,3,  SKU1118  ,2175,2
1023,3,,free,1
6897,3,SKU764,999.99,1
11750,1,SKU918,,2
9507,1,SKU_601,999.99,1
5746,2,SKU_308, 100 ,2
3032,2,  SKU894  , 100 ,one
19026,3,,free,2
7372,2,,free,2
3813,3, sku-935 ,999.99,2
13860,3,  SKU747  , 100 ,one
18416,2,SKU_160,999.99,1
19013,3,SKU238,999.99,2
3664,1,, 100 ,2
9142,2,, 100 ,1
9173,1,  SKU1164  ,free,one
12646,3,SKU510,free,
19208,1,  SKU212  ,3685,2
5324,2,  SKU567  , 100 ,2
9369,1,SKU_1063, 100 ,1
15309,1,SKU_1190, 100 ,2
4352,1,SKU_750,4371,1
5611,2, sku-366 ,,
9072,4,SKU977,free,1
10572,3,SKU_385,4949,2
8217,1,SKU_440, 100 ,
15160,1,  SKU783  ,free,
9762,1,,free,1
11467,4,SKU_259,free,2
19716,2,  SKU394  , 100 ,
3718,1, sku-99 ,552,1
19972,1,,,
13817,2, sku-1080 ,367,2
1634,2,  SKU209  ,,2
21,3,  SKU271  ,free,2
5040,3,SKU_632,,one
16870,1,  SKU73  , 100 ,2
9994,3,,4808,one
6186,1,SKU_48, 100 ,2
11849,3,  SKU120  ,999.99,one
15229,3,SKU1178,1625,2
14320,1,  SKU600  ,2768,
17750,2,SKU_186,free,1
3929,1,SKU935,2952,one
2146,1,  SKU132  , 100 ,one
725,1,  SKU506  ,945,2
18104,1,SKU1114,1855,one
1234,4,  SKU666  ,free,
12839,1,SKU_8,1737,
11482,1,  SKU790  ,1829,
5615,3,, 100 ,one
242,2, sku-816 , 100 ,2
13332,2,SKU_650,free,one
19562,2, sku-1095 , 100 ,1
4635,3,,5000,1
2679,1,SKU13,free,one
18041,1,  SKU655  ,999.99,one
268,1,SKU_637, 100 ,1
3373,1,,free,one
667,2,SKU905, 100 ,1
17451,2,SKU_439,999.99,1
15506,2,SKU1079,,
1070,2,SKU_668,999.99,1
950,1,SKU645,999.99,one
17501,3, sku-1147 ,free,1
19759,3,SKU_899,free,one
17071,1,SKU_1165,999.99,2
1444,2,,,2
3638,1, sku-889 ,999.99,2
477,1,SKU_940,,
703,2,SKU315, 100 ,one
9787,1,SKU761,999.99,2
2913,2, sku-1175 ,999.99,1
15039,3,  SKU887  ,3950,2
8038,2,  SKU258  ,,2
7333,2,SKU_990,free,1
3022,2,SKU93,1215,1
4203,3,SKU714,999.99,
17363,1,SKU690,,
14834,2, sku-1131 ,,1
4035,3,SKU_889,999.99,
7731,1,SKU155,free,
12222,2,SKU_455,1343,
16669,2,SKU356,999.99,
13880,4, sku-1055 ,free,
17227,1,SKU403, 100 ,one
6341,4,  SKU588  ,1472,2
15864,2,SKU920, 100 ,1
14467,2,, 100 ,one
18028,1,SKU_428, 100 ,2
17690,1,  SKU20  , 100 ,one
8040,4,,999.99,2
17049,2, sku-231 ,free,2
7369,1,  SKU1083  , 100 ,
4849,1,, 100 ,1
9124,1,  SKU321  ,,one
1685,3,SKU_549,,1
18445,1,  SKU221  ,,2
12606,1,SKU_1108,909,1
15873,1,,809,2
18196,1,SKU477,3626,1
4032,4,,free,one
3501,3,,,2
10108,1,,free,2
8802,1,,3633,2
17738,1,SKU491, 100 ,one
3116,2,  SKU1004  ,999.99,2
6981,4,,3901,2
8373,1, sku-511 , 100 ,
2984,2,  SKU443  ,free,2
17936,3, sku-374 ,4695,1
5962,4,SKU_135,free,
3325,3,  SKU1149  ,3130,
2715,1,SKU_599, 100 ,one
19725,1,SKU1107, 100 ,1
13280,4,SKU_530,3888,
3985,3,SKU_1021,,1
5222,2,  SKU376  ,1073,
9415,4,SKU849,free,one
24,1,,3494,one
19558,1,SKU937, 100 ,1
570,1,SKU217,free,2
18027,3,SKU_940,,one
9262,1,,,2
14559,1,SKU_530,4812,2
2434,1,SKU587,free,one
2220,1,,,2
15761,2,  SKU292  , 100 ,
17372,1,  SKU892  ,999.99,1
6281,3,SKU473, 100 ,one
17198,1,SKU_839,,2
13389,4,SKU_657,3130,2
8167,3,,999.99,2
6439,1, sku-708 ,free,2
11746,2,,999.99,1
13719,1,  SKU983  ,999.99,
5936,3,  SKU446  ,3383,2
3377,3, sku-575 ,,one
3951,2,SKU118,2869,2
17730,3,SKU_633,727,2
19802,1, sku-1104 ,free,2
9431,1,,,
328,1, sku-29 ,free,2
17834,1,SKU_250, 100 ,1
1271,2,  SKU1101  ,999.99,1
7725,1, sku-940 ,4134,1
4377,3, sku-96 ,999.99,1
18394,2, sku-215 ,3009,one
11672,1,SKU995, 100 ,1
6028,1,SKU1157,1444,2
13362,1,,2824,one
2486,1, sku-1042 , 100 ,
14103,2,,,2
15251,2,,1944,2
5328,2,,3916,one
18105,1,  SKU555  ,,one
15318,1,,3146,2
5688,3,  SKU180  ,999.99,one
8423,1,SKU_1019,free,1
12205,1,,999.99,2
18998,4,  SKU996  ,3856,2
10107,1,  SKU163  ,3753,2
8439,1,,free,2
4371,1,,,2
117,3,SKU_688, 100 ,
10978,1,SKU_788,free,one
6519,2,SKU_349,,1
1612,3,SKU_208,999.99,1
17589,1, sku-669 ,,2
10494,1,SKU904,,1
8232,4,SKU_619,2930,2
18330,1, sku-1057 ,,one
19714,1, sku-204 ,999.99,one
2484,1, sku-742 ,1969,
5355,2,SKU_15,3317,2
14741,2, sku-865 ,3406,2
8038,1,  SKU1136  ,3995,
11472,1, sku-962 ,,2
19106,2,  SKU1149  ,free,2
15385,2,  SKU156  , 100 ,
896,1,  SKU435  ,999.99,one
8031,1,, 100 ,one
19934,4, sku-716 ,999.99,1
543,4,SKU_314,999.99,one
15236,2,SKU_1050,,
18799,2,SKU_305,,one
13225,1, sku-11 ,4081,
3508,2,,1011,2
10870,4,SKU79,327,
16247,2,SKU675, 100 ,2
15204,2,SKU79,999.99,2
2135,1,,free,2
19692,1,,,2
59,3,  SKU36  ,,1
14813,2,,free,1
18175,4,SKU_422,free,2
4765,2,  SKU1001  ,,2
17404,2,, 100 ,
9989,4,,2937,one
4352,2,  SKU457  ,free,1
11374,3,SKU_73,,1
10876,3, sku-429 , 100 ,
4123,1,SKU_572,4405,
11925,1,  SKU956  ,,2
8536,4,SKU651,3128,one
19832,3,SKU1155,999.99,1
17699,1,SKU_1071,999.99,one
16806,2,SKU410,,
17656,3,SKU_784,2971,
9373,1,SKU_402,free,2
14468,3,  SKU511  ,999.99,
15646,2,SKU_666,free,
9765,1,SKU_871, 100 ,
12840,1,, 100 ,2
12997,1,  SKU1122  ,,
4499,2,SKU_960,,2
3732,1,SKU876, 100 ,
10857,2,SKU262,,1
1186,1,, 100 ,
3746,2, sku-412 ,1893,1
15616,1,SKU466,free,one
1816,1,,4789,2
308,2,SKU559,free,one
5012,3,SKU_192,589,one
386,1, sku-1039 ,free,2
18315,3,SKU_296,2484,1
16955,1,SKU716,999.99,1
11473,1,SKU8,,2
12279,1, sku-307 ,999.99,
15477,1,  SKU565  ,4960,
12646,1,SKU69,,
5348,1,SKU_904,2096,one
3248,1,SKU_422,3557,one
562,1,  SKU128  ,999.99,2
18501,3, sku-401 ,2954,1
12342,1,  SKU527  ,,
10893,3, sku-436 , 100 ,2
8041,2,  SKU600  ,4006,one
18745,1,, 100 ,1
5447,1,SKU_589,free,2
386,3,SKU327,3838,1
16762,3,SKU_68,free,2
9643,1,SKU366, 100 ,1
9647,1,SKU_126, 100 ,2
667,3,, 100 ,1
593,3,SKU_726,999.99,one
9958,1, sku-406 ,free,
4162,2,  SKU9  ,999.99,
16609,1, sku-616 ,free,2
3956,1, sku-1086 ,3706,2
12994,1,  SKU239  ,4750,1
4568,2,SKU473,free,1
3003,4,  SKU604  ,3210,2
3478,3, sku-868 ,2814,2
10992,1,  SKU845  ,999.99,one
15756,1, sku-463 , 100 ,2
16918,2,SKU425,4169,2
16680,2,  SKU1044  ,999.99,2
9419,1, sku-331 ,386,
5487,1,,,2
17954,2, sku-342 ,free,
11241,3,,999.99,1
2602,1,  SKU1060  ,,1
5041,3,, 100 ,2
2092,1, sku-556 ,999.99,2
704,3,SKU1177,,one
13308,2,SKU_667,2592,1
1488,1,SKU_936,free,1
16460,1,  SKU537  ,,2
757,2,,769,2
374,4,SKU_958, 100 ,
11742,2,  SKU1131  ,4337,2
614,1, sku-955 , 100 ,2
4138,1,SKU251,999.99,2
13345,1,,999.99,2
1709,1,, 100 ,one
2098,1,  SKU908  ,999.99,one
1799,3,SKU132,999.99,one
17482,1,  SKU816  ,3183,
4136,4,SKU_318,4439,one
19353,2,SKU1123,818,one
17062,3,  SKU694  ,999.99,one
6094,3,SKU_470, 100 ,2
6145,2,SKU1074, 100 ,2
845,4,SKU_675,free,
11443,1, sku-104 ,free,2
2784,4,SKU901, 100 ,one
2512,2,  SKU840  ,1432,1
15601,4,SKU266,2405,
3021,1,  SKU708  ,1101,1
354,2,  SKU935  ,2936,one
9821,3,  SKU706  ,free,1
5992,4, sku-1074 ,,one
12086,3,SKU_605,4851,2
10620,1,,3427,
19577,1,  SKU1140  ,free,1
19047,1,SKU795,free,1
10900,3,SKU751,4965,one
8250,1, sku-675 ,,2
9182,2,  SKU1186  ,,2
2528,4, sku-568 ,3874,
4431,1, sku-38 ,1998,2
13240,2,SKU1198, 100 ,2
3943,1,SKU44,1433,2
3023,2,SKU_154, 100 ,2
12227,2,SKU1192,1865,one
7695,1, sku-204 ,3222,2
2206,2,  SKU152  ,1461,2
1646,4, sku-1189 , 100 ,1
19521,1,,1216,2
15223,1,,free,
17903,2,SKU300, 100 ,1
14516,1, sku-1043 ,1448,one
5550,1,,2331,1
7738,3,SKU1193,999.99,one
8849,2, sku-1022 ,,2
17561,2,,,1
14619,2,SKU_322,,2
10432,2,  SKU182  ,1887,2
2603,1,,999.99,one
3070,1,SKU559,,
8201,4,SKU_953,999.99,2
291,2,SKU291,free,2
16946,1,,free,2
18811,2,,2398,1
12920,3,,,1
1559,2,SKU724,999.99,1
11016,1,,free,
2339,2, sku-1074 ,764,2
13507,2, sku-150 ,4753,1
10432,1,SKU517,,2
16849,4,  SKU892  ,,
10894,4,  SKU1118  ,999.99,2
8470,3,SKU235,2142,2
7864,2,SKU_369,free,1
3328,3,SKU64,,2
13611,1,SKU978, 100 ,
10966,3, sku-1091 , 100 ,one
8582,2,,,one
15261,1,,,
14105,2,  SKU57  ,,one
19623,1,SKU_297,4519,2
18220,1,SKU_620, 100 ,
14338,1,, 100 ,2
10031,1,SKU1049, 100 ,
4487,1,SKU_344,free,one
7737,4,  SKU14  ,1410,2
9343,4,  SKU377  ,999.99,2
8013,4,SKU_248, 100 ,
15889,2,SKU825,999.99,2
7017,1,SKU_874,4874,2
9749,1,  SKU351  ,4733,one
9721,1, sku-673 ,,one
18224,2, sku-1176 , 100 ,2
17787,2, sku-448 , 100 ,2
12816,2,  SKU1063  ,4597,one
683,1,SKU_114,1475,
14064,3,SKU581, 100 ,2
2276,1,SKU_985,4956,one
9274,1,,4109,1
9731,3,,495,
17210,3, sku-1025 ,999.99,2
17561,1, sku-596 ,2827,one
11355,1,,free,one
2463,1,,,one
5019,3,  SKU99  ,free,2
3944,1,,2657,one
16007,4,SKU_1058, 100 ,one
13830,1,SKU_1005,146,
8129,2, sku-599 ,603,2
8647,1,  SKU1065  ,,one
13401,3,  SKU1085  ,2670,1
6938,2,SKU_136,999.99,2
18398,2,  SKU281  ,,one
13746,2,  SKU972  , 100 ,
9532,2, sku-138 ,999.99,2
19997,3,SKU_781, 100 ,2
16270,4,SKU243,3113,
2853,2,  SKU904  ,3291,2
10768,3, sku-1102 ,999.99,
366,1,SKU338,999.99,one
17361,2, sku-100 , 100 ,2
7031,1,,free,1
19869,4,SKU562,4804,2
4632,1,  SKU932  ,4540,
583,4, sku-488 ,3299,2
17261,2,,961,2
16370,3, sku-983 , 100 ,2
16138,2,SKU571, 100 ,
19769,1,SKU1183,,1
14223,3,SKU_594,4882,one
17473,4,SKU296,,
16014,2, sku-1089 ,,1
14685,2,SKU_500,,2
11429,2,SKU_441,999.99,one
14658,2, sku-866 ,330,2
4032,3,SKU120, 100 ,2
7988,3,  SKU730  ,999.99,1
1017,1,SKU_774, 100 ,2
4023,4,SKU_1132,72,1
19393,1, sku-557 ,4494,1
12935,2,  SKU360  ,free,2
3365,2,,4698,2
2971,2,SKU656,278,2
3225,2,SKU_1093, 100 ,2
19416,2,SKU1030,,one
3718,2,,,
15086,3,  SKU344  ,4604,
15740,1,,3361,2
5331,2,SKU1148,4261,2
2093,3,,999.99,one
12437,1,SKU_355,,1
18825,1, sku-279 ,999.99,1
5333,3,,4244,one
4835,1,  SKU749  ,999.99,
5416,1,SKU205,free,one
12805,3, sku-754 ,4383,one
12415,2,SKU_50,2018,2
1402,3,  SKU1162  , 100 ,one
13735,2,SKU_736,4385,2
719,3,  SKU628  ,999.99,
9713,2,SKU_1148,1920,
15702,3,,385,2
11274,1, sku-48 ,free,2
11385,2,SKU_51,free,1
3827,2,  SKU555  ,3513,
17861,4, sku-819 ,1878,
7707,1,  SKU447  ,1669,2
14717,1,,610,2
3087,3, sku-250 ,2774,1
5923,4,SKU1089,999.99,1
9769,4,,2409,2
16400,1,, 100 ,
10036,3,SKU981,free,one
210,2, sku-1157 ,4382,2
13068,1,SKU1178,999.99,1
75,2,  SKU212  ,,2
17102,4,,1730,one
1523,1, sku-472 , 100 ,1
182,2,  SKU385  ,3771,
17512,4,,213,2
2562,3,,free,one
2237,1,SKU957,999.99,2
12981,4,, 100 ,
17199,2,  SKU387  ,,2
16103,2,,free,2
14906,1,, 100 ,1
8994,3,SKU837, 100 ,one
1700,4,SKU138,999.99,one
2837,4, sku-713 ,999.99,2
2990,2, sku-690 , 100 ,2
3294,3,  SKU520  , 100 ,1
17323,2,  SKU810  ,1014,2
256,1,SKU639, 100 ,1
13183,1,, 100 ,
3350,2,,,1
6849,3, sku-370 ,1570,2
12536,4,  SKU927  ,4998,2
19173,2,  SKU477  ,free,1
7201,2,, 100 ,2
12879,1,  SKU1131  ,999.99,
1856,1, sku-797 ,2137,
3584,1, sku-1068 ,4270,2
14167,3,  SKU156  ,999.99,one
19423,2,  SKU482  ,999.99,one
8785,3,SKU_288, 100 ,2
6955,1,,,1
6247,3,,,2
9177,2,,999.99,1
15374,2, sku-300 ,291,
2168,2,SKU_28, 100 ,2
3962,2, sku-1112 ,free,2
11521,1,SKU_1032,,
3697,2,  SKU129  , 100 ,2
10537,1,,3838,2
13163,4, sku-1189 ,,2
3489,4,SKU993, 100 ,
17498,2,SKU94, 100 ,2
11420,1, sku-445 , 100 ,2
19944,2, sku-925 ,145,2
3579,1,SKU_665,,2
19733,2,,,1
14529,1,, 100 ,2
2988,1,,4672,one
19051,1,, 100 ,2
4306,3,SKU_605,free,one
6709,2,  SKU927  ,2716,1
1815,3,  SKU985  ,3710,1
343,3,SKU926,4046,1
13408,3,  SKU289  ,590,one
16246,3,,618,2
16737,3, sku-417 ,1718,one
16449,2,SKU_409,2157,1
6499,2,,688,one
4664,4,  SKU515  , 100 ,1
14285,3, sku-945 ,free,1
50,2,SKU_159,999.99,2
4058,3,SKU_971, 100 ,one
2631,3,, 100 ,2
12742,2,,4156,2
13770,1, sku-35 ,,one
6170,1,,1862,1
12860,2, sku-530 ,999.99,one
19556,2,  SKU745  ,free,
18754,3, sku-760 ,3167,1
3096,2, sku-333 , 100 ,
804,2,SKU_471,999.99,
13119,1, sku-325 ,free,1
14150,2,  SKU551  ,999.99,one
3144,1,, 100 ,1
195,3,  SKU578  , 100 ,one
19174,2,,,
11272,2,  SKU804  ,999.99,
1733,1,,,1
204,1,  SKU1140  ,1463,
13680,3,, 100 ,2
11847,2, sku-819 ,,one
15368,1,SKU997,free,1
10446,2,SKU_293,free,2
9509,4, sku-890 ,999.99,2
6819,1,,,1
11451,2,SKU_452,3787,2
11754,1, sku-359 , 100 ,2
17882,2, sku-901 ,999.99,2
538,4,,free,2
924,2,  SKU551  ,3534,1
8187,4,SKU1119, 100 ,1
13909,1,SKU409,2353,2
15303,3,SKU_989,free,2
10326,3,SKU_283,999.99,1
5391,1,  SKU954  ,999.99,2
15271,1, sku-952 ,free,1
17599,2,  SKU296  ,999.99,
1142,3,,2017,2
7613,1, sku-431 ,,
14129,3,, 100 ,
2641,1, sku-83 ,999.99,1
8993,1,,free,
19828,1,SKU261,4311,one
2688,1,,4189,2
17103,2,,999.99,one
1058,3, sku-454 , 100 ,2
11926,3,SKU164,3541,1
16017,1,SKU667,,one
17294,1,  SKU190  ,999.99,2
18622,4,SKU691,2736,2
3682,2,  SKU535  ,3997,
11398,1,SKU324,2490,2
11332,3,  SKU98  ,,one
8614,1, sku-612 ,794,2
17739,2,  SKU1032  ,free,2
11490,1,  SKU1111  , 100 ,one
18117,4, sku-739 ,999.99,1
9685,1,,999.99,1
5972,3,  SKU279  ,999.99,
9244,1,SKU671,999.99,2
123,1,SKU_296,2131,one
16772,1,  SKU484  ,free,2
17992,3,,2595,
12790,3, sku-425 ,,2
6312,2,SKU_510,4613,2
19232,2,SKU_463,1065,one
9445,4, sku-722 ,663,1
17254,3,  SKU86  , 100 ,one
4789,2,SKU908,999.99,2
14770,3, sku-1111 ,3235,2
18935,1,,999.99,2
6128,2,SKU642,4279,
5796,1,SKU_491,1674,
16517,1, sku-651 ,free,
5876,2,SKU_988, 100 ,2
7635,2,SKU_501,,one
3308,1,  SKU1095  ,999.99,2
10510,1,,,2
17448,1,  SKU680  ,999.99,one
2946,3,  SKU147  ,1032,one
16478,1,SKU435,827,
15126,4,SKU_429,,2
5238,3,SKU_1038,999.99,
14900,2,,999.99,2
3703,1,SKU378,999.99,one
9687,2,,2172,2
3501,2,SKU_646,4584,2
11401,2,  SKU10  , 100 ,one
16865,1,,999.99,2
1357,1, sku-1140 ,,
7031,3,,,1
9935,4,,999.99,
16483,2,SKU_355,free,one
106,1, sku-754 ,,2
19874,2,SKU398,free,2
13954,2, sku-1174 ,581,one
10219,1,SKU482,4649,
6721,3,SKU_603,4743,1
12468,2,SKU_970,999.99,1
18267,1,, 100 ,1
4876,4, sku-1137 ,,one
10077,2, sku-595 ,free,one
4989,1,  SKU1106  , 100 ,2
16501,2,SKU282,999.99,2
14217,1, sku-717 ,1808,2
18904,1,SKU60,3856,one
18623,2,SKU1047,797,2
1791,1,  SKU198  ,554,1
9092,1,, 100 ,1
3959,2,,free,
17909,4,,1318,2
5898,2,  SKU13  ,,
10516,2,,2805,1
8941,3,SKU1178,999.99,2
9873,4, sku-1055 ,1730,2
16586,1,,free,1
9318,1,SKU_779, 100 ,2
1585,2,  SKU280  ,free,2
789,1, sku-353 , 100 ,2
12580,2, sku-312 ,,
10901,1,, 100 ,1
14963,3,  SKU983  , 100 ,2
1111,3, sku-947 ,,1
18146,1,,free,one
16452,1, sku-489 ,free,
15843,2,  SKU809  , 100 ,1
16165,4,,free,2
13342,1,,2119,
6958,1,  SKU760  ,243,2
14060,2,  SKU45  , 100 ,2
7799,2,SKU308,3940,2
1758,1,, 100 ,one
18787,1,, 100 ,
18984,3,,3884,1
12482,2,SKU261,999.99,1
17226,3,SKU_1047,529,2
5226,1,SKU_634,free,one
3523,1,SKU_1160,526,2
12255,1,SKU375,999.99,
17172,1,SKU_753,,
16117,2,SKU897,free,2
16189,3,SKU657,3479,1
19046,1,,free,2
8438,2,,4039,
17963,2,SKU420,999.99,one
11183,2,SKU_799,999.99,2
12232,2,SKU651,999.99,
16429,3, sku-889 ,free,2
10468,1,SKU_303,1128,2
16875,1,SKU190,999.99,1
4093,4,  SKU3  ,999.99,
1906,3,,473,
6158,3,,free,1
9971,1,SKU1105,2977,2
1485,3,SKU_115,2057,1
6965,1,SKU925, 100 ,2
19547,2,SKU793,3941,
180,3,SKU_277,free,one
5296,4,,3411,2
6434,1,SKU81,999.99,one
6750,1,SKU_910,999.99,2
12600,3, sku-1074 ,,one
838,1,SKU_1059,2170,one
641,2,SKU_997,3710,2
4715,3,SKU1169,1019,1
1335,1, sku-144 , 100 ,2
15505,3,SKU_676,999.99,2
11755,1,SKU_276,4734,2
10637,4, sku-768 ,free,2
970,2, sku-191 ,999.99,
17485,2,  SKU825  ,3102,one
15357,3,,free,1
6343,1,,,2
427,1,SKU1065,3273,one
15140,3,SKU937,free,one
16842,3,SKU1077,999.99,1
1687,2,,2258,2
13811,2,SKU_147, 100 ,one
736,1, sku-711 ,2713,one
1461,4,SKU805,986,
19669,1,SKU778,631,
7405,1,SKU208, 100 ,one
11255,1,  SKU1140  ,999.99,
4961,1,SKU_615,free,one
2051,3,SKU_67,3283,1
11088,1,,999.99,1
4419,4,,1375,2
2676,2,  SKU1104  ,free,one
18820,1,SKU961,1553,
5052,1,,999.99,1
14216,2,  SKU834  , 100 ,one
12605,3, sku-746 ,999.99,one
19222,3, sku-24 ,908,one
18363,2,  SKU1067  ,1218,2
1685,2, sku-56 ,,
14618,3,SKU_751, 100 ,2
7833,1,SKU_452,3258,
18130,1, sku-916 ,3516,1
16617,2,,999.99,2
7656,2,  SKU1046  , 100 ,1
18721,2,SKU112,free,1
15165,2,,,one
3294,1,SKU702, 100 ,one
2604,4,  SKU27  ,,2
10478,1,,3205,one
13568,4,  SKU90  ,4864,2
9481,4,SKU_557, 100 ,one
15576,2, sku-351 , 100 ,1
1213,4,SKU_941,2525,
13031,1,SKU702,3464,1
3203,1,SKU1181,,one
10766,2,,999.99,
2052,1,SKU261,469,
3052,3,SKU127,free,2
6669,1,  SKU993  ,999.99,1
17979,1, sku-815 , 100 ,one
17569,1,SKU1051, 100 ,2
914,3,SKU_58, 100 ,
18170,2, sku-938 , 100 ,
13350,2,SKU_935,free,1
14888,2,SKU1164,free,
16656,4,SKU_693,free,one
6227,1,  SKU951  ,1984,2
2454,1,SKU703,3783,2
16561,3,  SKU222  ,,2
19252,4,, 100 ,one
12106,3, sku-7 , 100 ,
17635,1, sku-72 ,,one
8878,3,  SKU501  , 100 ,2
2176,3,SKU91, 100 ,2
2581,1, sku-611 , 100 ,
961,2,  SKU472  ,999.99,2
7755,2,,free,one
12872,1,SKU_650,free,one
17811,4,  SKU673  ,,one
17664,2,SKU_872,999.99,2
9097,1, sku-266 , 100 ,
11207,1,SKU332,,one
69,1,  SKU441  ,,
8329,3,, 100 ,
16183,2,  SKU1118  ,,1
7091,1,SKU_356,2763,one
9069,2,SKU194,free,2
12908,1,  SKU195  ,2643,2
13180,1,,999.99,1
3811,1,,923,one
368,1,,999.99,2
18364,2,  SKU994  ,999.99,2
5846,3,SKU1062,2428,one
16623,3,SKU_250,999.99,2
16221,3,  SKU526  ,free,2
10926,3,  SKU181  ,free,2
9273,3,,free,1
10695,2,,3361,
1607,1, sku-746 ,999.99,2
9900,3,  SKU733  ,999.99,2
5214,1,  SKU539  , 100 ,1
16687,2,SKU710,free,one
11865,1, sku-870 ,free,one
14250,2,,,one
19855,2,SKU201,free,one
13963,1,SKU_1024,4933,2
667,4,SKU_39,free,2
13381,1, sku-850 ,120,1
7383,1,, 100 ,2
6469,2,SKU_1192,999.99,2
7513,1,,3841,one
12278,4,,,
7426,3,  SKU33  ,,
2892,1,  SKU743  ,free,
19997,2,, 100 ,2
13141,2,  SKU107  ,,1
7308,1,SKU_1006,free,
6695,1,  SKU1069  , 100 ,2
4792,1,SKU_949,999.99,2
3241,2,,4459,
15515,3,  SKU529  ,712,2
12200,3,,,2
8675,1,SKU_807,,2
4678,1,SKU387,,2
6531,3,, 100 ,2
13461,1,SKU766,,
10632,1, sku-418 ,1184,2
1776,2,SKU_872,1605,one
4186,1,SKU_376,,one
10794,2,,,2
12981,3,SKU1010,,
17924,4,,2258,1
16593,4,,,one
2712,3,,1720,one
6586,2, sku-1095 ,free,2
4716,2,SKU_867,,2
19485,2,  SKU712  , 100 ,2
1629,2,SKU_137, 100 ,2
6788,2,  SKU62  ,1088,2
1385,1,SKU838,2229,1
186,4,  SKU765  ,999.99,2
17469,2,SKU284,797,2
17444,2,SKU_165,free,one
16604,3,SKU_170,free,2
6901,2, sku-285 ,1853,one
16502,2,  SKU293  ,3482,one
16432,3,  SKU890  , 100 ,2
6327,1, sku-279 , 100 ,one
1137,1,SKU531,free,1
8908,3, sku-364 ,free,
2333,1,  SKU784  ,2388,
4152,4,,665,one
10593,2, sku-309 , 100 ,2
8261,3,,,
12754,2, sku-1192 , 100 ,2
12197,2, sku-957 ,111,2
8176,2,  SKU185  ,free,2
18287,1,  SKU181  ,1477,one
6441,1,SKU501,free,one
1128,1,  SKU224  ,999.99,
18426,1,SKU_146,free,
16828,1,SKU951,2022,1
10847,3,SKU1200,999.99,2
13548,2, sku-96 ,453,
2472,2,,2642,2
